"iso3","category","fuel","value"
"IND","manufacturing","solar_pv",2600
"IND","manufacturing","wind_off",2863.58205953339
"IND","manufacturing","wind_on",5684.02312599681
"IND","oem","biomass",2500
"IND","oem","coal",570
"IND","oem","gas",310
"IND","oem","hydro",715.625088121117
"IND","oem","nuclear",1390
"IND","oem","oil",310
"IND","oem","solar_csp",708.69986631016
"IND","oem","solar_pv",500
"IND","oem","wind_off",500
"IND","oem","wind_on",500
"IND","refinery","oil",3.83533572872221
"IND","refinery","trbiofuel",0.30260209782225
"IOT","construction","biomass",3627.31481481481
"IOT","construction","coal",1428.57142857143
"IOT","construction","gas",2027.50303030303
"IOT","construction","hydro",2995.0013154433
"IOT","construction","nuclear",1693.60795773856
"IOT","construction","oil",2027.50303030303
"IOT","construction","solar_csp",9862.93449197861
"IOT","construction","solar_pv",6153
"IOT","construction","wind_off",1608.01843317972
"IOT","construction","wind_on",3216.03686635945
"IOT","extraction","coal",42.4704040184181
"IOT","extraction","gas",9.44976076555024
"IOT","extraction","nuclear",12.0295555555556
"IOT","extraction","oil",9.44976076555024
"IOT","manufacturing","biomass",2686.53846153846
"IOT","manufacturing","coal",1020
"IOT","manufacturing","gas",1450
"IOT","manufacturing","hydro",2666.5
"IOT","manufacturing","nuclear",130
"IOT","manufacturing","oil",1450
"IOT","manufacturing","solar_csp",4663.79310344828
"IOT","manufacturing","solar_pv",8440
"IOT","manufacturing","wind_off",3740
"IOT","manufacturing","wind_on",7480
"IOT","oem","biomass",1840.76811594203
"IOT","oem","coal",476.190476190476
"IOT","oem","gas",314.055899908173
"IOT","oem","hydro",190.47619047619
"IOT","oem","nuclear",1113.15135426705
"IOT","oem","oil",314.055899908173
"IOT","oem","solar_csp",708.69986631016
"IOT","oem","solar_pv",2780
"IOT","oem","wind_off",645.161290322581
"IOT","oem","wind_on",645.161290322581
"IOT","refinery","oil",2.95908089832293
"IOT","refinery","trbiofuel",0.300664222521761
"IRL","construction","biomass",6155
"IRL","construction","coal",1725.33333333333
"IRL","construction","gas",1653.54761904762
"IRL","construction","hydro",3280.9424972194
"IRL","construction","nuclear",1672.47386759582
"IRL","construction","oil",1653.54761904762
"IRL","construction","solar_csp",9593
"IRL","construction","solar_pv",8630
"IRL","construction","wind_off",1172.21212121212
"IRL","construction","wind_on",1109.09090909091
"IRL","extraction","coal",29.1753588600395
"IRL","extraction","gas",8.61244019138756
"IRL","extraction","nuclear",7.178
"IRL","extraction","oil",14.3540669856459
"IRL","manufacturing","biomass",2650
"IRL","manufacturing","coal",1020
"IRL","manufacturing","gas",1450
"IRL","manufacturing","hydro",2708.25
"IRL","manufacturing","nuclear",130
"IRL","manufacturing","oil",1450
"IRL","manufacturing","solar_csp",4000
"IRL","manufacturing","solar_pv",13700
"IRL","manufacturing","wind_off",1838.63636363636
"IRL","manufacturing","wind_on",3531.81818181818
"IRL","oem","biomass",1985
"IRL","oem","coal",355.714285714286
"IRL","oem","gas",221.632373113855
"IRL","oem","hydro",260.177419354839
"IRL","oem","nuclear",784.072437680685
"IRL","oem","oil",221.632373113855
"IRL","oem","solar_csp",544.5
"IRL","oem","solar_pv",800.311613345074
"IRL","oem","wind_off",322.987012987013
"IRL","oem","wind_on",334.090909090909
"IRL","refinery","oil",1.5207567537753
"IRL","refinery","trbiofuel",0.287124311152314
"IRN","construction","biomass",3627.31481481481
"IRN","construction","coal",1645.1272387743
"IRN","construction","gas",2361.33333333333
"IRN","construction","hydro",2765.81433797753
"IRN","construction","nuclear",1693.60795773856
"IRN","construction","oil",2361.33333333333
"IRN","construction","solar_csp",5100
"IRN","construction","solar_pv",15400
"IRN","construction","wind_off",375
"IRN","construction","wind_on",750
"IRN","extraction","coal",42.4704040184181
"IRN","extraction","gas",0.92822966507177
"IRN","extraction","nuclear",12.0295555555556
"IRN","extraction","oil",4.68740031897927
"IRN","manufacturing","biomass",2686.53846153846
"IRN","manufacturing","coal",1020
"IRN","manufacturing","gas",1450
"IRN","manufacturing","hydro",2666.5
"IRN","manufacturing","nuclear",130
"IRN","manufacturing","oil",1450
"IRN","manufacturing","solar_csp",5100
"IRN","manufacturing","solar_pv",12600
"IRN","manufacturing","wind_off",1650
"IRN","manufacturing","wind_on",3300
"IRN","oem","biomass",1840.76811594203
"IRN","oem","coal",390.230117132633
"IRN","oem","gas",666.666666666667
"IRN","oem","hydro",296.227036069226
"IRN","oem","nuclear",1113.15135426705
"IRN","oem","oil",666.666666666667
"IRN","oem","solar_csp",500
"IRN","oem","solar_pv",300
"IRN","oem","wind_off",200
"IRN","oem","wind_on",200
"IRN","refinery","oil",2.66358506623171
"IRN","refinery","trbiofuel",0.299595179907446
"IRQ","construction","biomass",3627.31481481481
"IRQ","construction","coal",1645.1272387743
"IRQ","construction","gas",2361.33333333333
"IRQ","construction","hydro",2765.81433797753
"IRQ","construction","nuclear",1693.60795773856
"IRQ","construction","oil",2361.33333333333
"IRQ","construction","solar_csp",5100
"IRQ","construction","solar_pv",15400
"IRQ","construction","wind_off",375
"IRQ","construction","wind_on",750
"IRQ","extraction","coal",42.4704040184181
"IRQ","extraction","gas",0.92822966507177
"IRQ","extraction","nuclear",12.0295555555556
"IRQ","extraction","oil",4.78468899521531
"IRQ","manufacturing","biomass",2686.53846153846
"IRQ","manufacturing","coal",1020
"IRQ","manufacturing","gas",1450
"IRQ","manufacturing","hydro",2666.5
"IRQ","manufacturing","nuclear",130
"IRQ","manufacturing","oil",1450
"IRQ","manufacturing","solar_csp",5100
"IRQ","manufacturing","solar_pv",12600
"IRQ","manufacturing","wind_off",1650
"IRQ","manufacturing","wind_on",3300
"IRQ","oem","biomass",1840.76811594203
"IRQ","oem","coal",390.230117132633
"IRQ","oem","gas",666.666666666667
"IRQ","oem","hydro",296.227036069226
"IRQ","oem","nuclear",1113.15135426705
"IRQ","oem","oil",666.666666666667
"IRQ","oem","solar_csp",500
"IRQ","oem","solar_pv",300
"IRQ","oem","wind_off",200
"IRQ","oem","wind_on",200
"IRQ","refinery","oil",5.54488165836321
"IRQ","refinery","trbiofuel",0.299595179907446
"ISL","construction","biomass",6155
"ISL","construction","coal",1725.33333333333
"ISL","construction","gas",1653.54761904762
"ISL","construction","hydro",3280.9424972194
"ISL","construction","nuclear",1672.47386759582
"ISL","construction","oil",1653.54761904762
"ISL","construction","solar_csp",9593
"ISL","construction","solar_pv",8630
"ISL","construction","wind_off",1172.21212121212
"ISL","construction","wind_on",1109.09090909091
"ISL","extraction","coal",29.1753588600395
"ISL","extraction","gas",8.61244019138756
"ISL","extraction","nuclear",7.178
"ISL","extraction","oil",14.3540669856459
"ISL","manufacturing","biomass",2650
"ISL","manufacturing","coal",1020
"ISL","manufacturing","gas",1450
"ISL","manufacturing","hydro",2708.25
"ISL","manufacturing","nuclear",130
"ISL","manufacturing","oil",1450
"ISL","manufacturing","solar_csp",4000
"ISL","manufacturing","solar_pv",13700
"ISL","manufacturing","wind_off",1838.63636363636
"ISL","manufacturing","wind_on",3531.81818181818
"ISL","oem","biomass",1985
"ISL","oem","coal",355.714285714286
"ISL","oem","gas",221.632373113855
"ISL","oem","hydro",260.177419354839
"ISL","oem","nuclear",784.072437680685
"ISL","oem","oil",221.632373113855
"ISL","oem","solar_csp",544.5
"ISL","oem","solar_pv",800.311613345074
"ISL","oem","wind_off",322.987012987013
"ISL","oem","wind_on",334.090909090909
"ISL","refinery","oil",1.5207567537753
"ISL","refinery","trbiofuel",0.287124311152314
"ISR","construction","biomass",5758.46153846154
"ISR","construction","coal",1725.33333333333
"ISR","construction","gas",2361.33333333333
"ISR","construction","hydro",3280.9424972194
"ISR","construction","nuclear",1611.92279062664
"ISR","construction","oil",2361.33333333333
"ISR","construction","solar_csp",5181.81818181818
"ISR","construction","solar_pv",15400
"ISR","construction","wind_off",375
"ISR","construction","wind_on",750
"ISR","extraction","coal",28.5097589074053
"ISR","extraction","gas",0.92822966507177
"ISR","extraction","nuclear",7.178
"ISR","extraction","oil",4.68740031897927
"ISR","manufacturing","biomass",2650
"ISR","manufacturing","coal",1020
"ISR","manufacturing","gas",1450
"ISR","manufacturing","hydro",2708.25
"ISR","manufacturing","nuclear",130
"ISR","manufacturing","oil",1450
"ISR","manufacturing","solar_csp",5100
"ISR","manufacturing","solar_pv",12600
"ISR","manufacturing","wind_off",1650
"ISR","manufacturing","wind_on",3300
"ISR","oem","biomass",2015.71428571429
"ISR","oem","coal",316.995073891626
"ISR","oem","gas",666.666666666667
"ISR","oem","hydro",277.064468487116
"ISR","oem","nuclear",811.845416766196
"ISR","oem","oil",666.666666666667
"ISR","oem","solar_csp",533.636363636364
"ISR","oem","solar_pv",300
"ISR","oem","wind_off",200
"ISR","oem","wind_on",200
"ISR","refinery","oil",2.66358506623171
"ISR","refinery","trbiofuel",0.281665086912432
"ITA","construction","biomass",6155
"ITA","construction","coal",1725.33333333333
"ITA","construction","gas",1653.54761904762
"ITA","construction","hydro",3280.9424972194
"ITA","construction","nuclear",1672.47386759582
"ITA","construction","oil",1653.54761904762
"ITA","construction","solar_csp",9593
"ITA","construction","solar_pv",8630
"ITA","construction","wind_off",1172.21212121212
"ITA","construction","wind_on",1109.09090909091
"ITA","extraction","coal",29.1753588600395
"ITA","extraction","gas",8.61244019138756
"ITA","extraction","nuclear",7.178
"ITA","extraction","oil",14.3540669856459
"ITA","manufacturing","biomass",2650
"ITA","manufacturing","coal",1020
"ITA","manufacturing","gas",1450
"ITA","manufacturing","hydro",2708.25
"ITA","manufacturing","nuclear",130
"ITA","manufacturing","oil",1450
"ITA","manufacturing","solar_csp",4000
"ITA","manufacturing","solar_pv",13700
"ITA","manufacturing","wind_off",1838.63636363636
"ITA","manufacturing","wind_on",3531.81818181818
"ITA","oem","biomass",1985
"ITA","oem","coal",355.714285714286
"ITA","oem","gas",221.632373113855
"ITA","oem","hydro",260.177419354839
"ITA","oem","nuclear",784.072437680685
"ITA","oem","oil",221.632373113855
"ITA","oem","solar_csp",544.5
"ITA","oem","solar_pv",800.311613345074
"ITA","oem","wind_off",322.987012987013
"ITA","oem","wind_on",334.090909090909
"ITA","refinery","oil",1.5207567537753
"ITA","refinery","trbiofuel",0.287124311152314
"JAM","construction","biomass",3627.31481481481
"JAM","construction","coal",1645.1272387743
"JAM","construction","gas",2027.50303030303
"JAM","construction","hydro",2765.81433797753
"JAM","construction","nuclear",1693.60795773856
"JAM","construction","oil",2027.50303030303
"JAM","construction","solar_csp",9862.93449197861
"JAM","construction","solar_pv",8346.71095771549
"JAM","construction","wind_off",1194.93678227515
"JAM","construction","wind_on",2174.86741268727
"JAM","extraction","coal",64.2336920537982
"JAM","extraction","gas",8.04874660384131
"JAM","extraction","nuclear",12.0295555555556
"JAM","extraction","oil",10.198746812803
"JAM","manufacturing","biomass",2686.53846153846
"JAM","manufacturing","coal",1020
"JAM","manufacturing","gas",1450
"JAM","manufacturing","hydro",2666.5
"JAM","manufacturing","nuclear",130
"JAM","manufacturing","oil",1450
"JAM","manufacturing","solar_csp",4663.79310344828
"JAM","manufacturing","solar_pv",10809.5482295482
"JAM","manufacturing","wind_off",2863.58205953339
"JAM","manufacturing","wind_on",5684.02312599681
"JAM","oem","biomass",1840.76811594203
"JAM","oem","coal",390.230117132633
"JAM","oem","gas",314.055899908173
"JAM","oem","hydro",296.227036069226
"JAM","oem","nuclear",1113.15135426705
"JAM","oem","oil",314.055899908173
"JAM","oem","solar_csp",708.69986631016
"JAM","oem","solar_pv",1498.25724601181
"JAM","oem","wind_off",395.073064032741
"JAM","oem","wind_on",394.891028634402
"JAM","refinery","oil",2.95908089832293
"JAM","refinery","trbiofuel",0.28299301928518
"JEY","construction","biomass",6155
"JEY","construction","coal",1645.1272387743
"JEY","construction","gas",2027.50303030303
"JEY","construction","hydro",2765.81433797753
"JEY","construction","nuclear",1672.47386759582
"JEY","construction","oil",2027.50303030303
"JEY","construction","solar_csp",9593
"JEY","construction","solar_pv",8630
"JEY","construction","wind_off",1172.21212121212
"JEY","construction","wind_on",1109.09090909091
"JEY","extraction","coal",29.1753588600395
"JEY","extraction","gas",8.61244019138756
"JEY","extraction","nuclear",12.0295555555556
"JEY","extraction","oil",14.3540669856459
"JEY","manufacturing","biomass",2650
"JEY","manufacturing","coal",1020
"JEY","manufacturing","gas",1450
"JEY","manufacturing","hydro",2666.5
"JEY","manufacturing","nuclear",130
"JEY","manufacturing","oil",1450
"JEY","manufacturing","solar_csp",4000
"JEY","manufacturing","solar_pv",13700
"JEY","manufacturing","wind_off",1838.63636363636
"JEY","manufacturing","wind_on",3531.81818181818
"JEY","oem","biomass",1985
"JEY","oem","coal",355.714285714286
"JEY","oem","gas",314.055899908173
"JEY","oem","hydro",260.177419354839
"JEY","oem","nuclear",784.072437680685
"JEY","oem","oil",314.055899908173
"JEY","oem","solar_csp",544.5
"JEY","oem","solar_pv",800.311613345074
"JEY","oem","wind_off",322.987012987013
"JEY","oem","wind_on",334.090909090909
"JEY","refinery","oil",1.5207567537753
"JEY","refinery","trbiofuel",0.287124311152314
"JOR","construction","biomass",3627.31481481481
"JOR","construction","coal",1645.1272387743
"JOR","construction","gas",2361.33333333333
"JOR","construction","hydro",2765.81433797753
"JOR","construction","nuclear",1693.60795773856
"JOR","construction","oil",2361.33333333333
"JOR","construction","solar_csp",5181.81818181818
"JOR","construction","solar_pv",15400
"JOR","construction","wind_off",375
"JOR","construction","wind_on",750
"JOR","extraction","coal",42.4704040184181
"JOR","extraction","gas",0.92822966507177
"JOR","extraction","nuclear",12.0295555555556
"JOR","extraction","oil",4.68740031897927
"JOR","manufacturing","biomass",2686.53846153846
"JOR","manufacturing","coal",1020
"JOR","manufacturing","gas",1450
"JOR","manufacturing","hydro",2666.5
"JOR","manufacturing","nuclear",130
"JOR","manufacturing","oil",1450
"JOR","manufacturing","solar_csp",5100
"JOR","manufacturing","solar_pv",12600
"JOR","manufacturing","wind_off",1650
"JOR","manufacturing","wind_on",3300
"JOR","oem","biomass",1840.76811594203
"JOR","oem","coal",390.230117132633
"JOR","oem","gas",666.666666666667
"JOR","oem","hydro",296.227036069226
"JOR","oem","nuclear",1113.15135426705
"JOR","oem","oil",666.666666666667
"JOR","oem","solar_csp",533.636363636364
"JOR","oem","solar_pv",300
"JOR","oem","wind_off",200
"JOR","oem","wind_on",200
"JOR","refinery","oil",2.66358506623171
"JOR","refinery","trbiofuel",0.299595179907446
"JPN","construction","biomass",5758.46153846154
"JPN","construction","coal",1725.33333333333
"JPN","construction","gas",1653.54761904762
"JPN","construction","hydro",3949.446
"JPN","construction","nuclear",1200
"JPN","construction","oil",1653.54761904762
"JPN","construction","solar_csp",9132.06734006734
"JPN","construction","solar_pv",10600
"JPN","construction","wind_off",1400
"JPN","construction","wind_on",2800
"JPN","extraction","coal",28.5097589074053
"JPN","extraction","gas",8.07400318979266
"JPN","extraction","nuclear",7.178
"JPN","extraction","oil",13.1320532881868
"JPN","manufacturing","biomass",2650
"JPN","manufacturing","coal",1020
"JPN","manufacturing","gas",1450
"JPN","manufacturing","hydro",2708.25
"JPN","manufacturing","nuclear",130
"JPN","manufacturing","oil",1450
"JPN","manufacturing","solar_csp",4042.30769230769
"JPN","manufacturing","solar_pv",13697.8703703704
"JPN","manufacturing","wind_off",2000.867003367
"JPN","manufacturing","wind_on",4300
"JPN","oem","biomass",2015.71428571429
"JPN","oem","coal",316.995073891626
"JPN","oem","gas",221.632373113855
"JPN","oem","hydro",180.3
"JPN","oem","nuclear",600
"JPN","oem","oil",221.632373113855
"JPN","oem","solar_csp",525.653198653199
"JPN","oem","solar_pv",870
"JPN","oem","wind_off",510
"JPN","oem","wind_on",510
"JPN","refinery","oil",2.10999807924875
"JPN","refinery","trbiofuel",0.219910366112769
"KAZ","construction","biomass",3627.31481481481
"KAZ","construction","coal",2696
"KAZ","construction","gas",1490
"KAZ","construction","hydro",3982.28992709055
"KAZ","construction","nuclear",1693.60795773856
"KAZ","construction","oil",1490
"KAZ","construction","solar_csp",6000
"KAZ","construction","solar_pv",3460
"KAZ","construction","wind_off",1095
"KAZ","construction","wind_on",2190
"KAZ","extraction","coal",7.03605980650836
"KAZ","extraction","gas",11.2289672560616
"KAZ","extraction","nuclear",3.17
"KAZ","extraction","oil",5.32874790925244
"KAZ","manufacturing","biomass",2686.53846153846
"KAZ","manufacturing","coal",1020
"KAZ","manufacturing","gas",1450
"KAZ","manufacturing","hydro",2666.5
"KAZ","manufacturing","nuclear",130
"KAZ","manufacturing","oil",1450
"KAZ","manufacturing","solar_csp",4000
"KAZ","manufacturing","solar_pv",10000
"KAZ","manufacturing","wind_off",3157.5
"KAZ","manufacturing","wind_on",6315
"KAZ","oem","biomass",1840.76811594203
"KAZ","oem","coal",180
"KAZ","oem","gas",140
"KAZ","oem","hydro",428.247321901348
"KAZ","oem","nuclear",2000
"KAZ","oem","oil",140
"KAZ","oem","solar_csp",300
"KAZ","oem","solar_pv",2700
"KAZ","oem","wind_off",360
"KAZ","oem","wind_on",360
"KAZ","refinery","oil",5.13450653428546
"KAZ","refinery","trbiofuel",0.224006731300894
"KEN","construction","biomass",3627.31481481481
"KEN","construction","coal",1428.57142857143
"KEN","construction","gas",2027.50303030303
"KEN","construction","hydro",2995.0013154433
"KEN","construction","nuclear",1693.60795773856
"KEN","construction","oil",2027.50303030303
"KEN","construction","solar_csp",9862.93449197861
"KEN","construction","solar_pv",6153
"KEN","construction","wind_off",2016.12903225806
"KEN","construction","wind_on",4032.25806451613
"KEN","extraction","coal",42.4704040184181
"KEN","extraction","gas",9.44976076555024
"KEN","extraction","nuclear",12.0295555555556
"KEN","extraction","oil",9.44976076555024
"KEN","manufacturing","biomass",2686.53846153846
"KEN","manufacturing","coal",1020
"KEN","manufacturing","gas",1450
"KEN","manufacturing","hydro",2666.5
"KEN","manufacturing","nuclear",130
"KEN","manufacturing","oil",1450
"KEN","manufacturing","solar_csp",4663.79310344828
"KEN","manufacturing","solar_pv",8440
"KEN","manufacturing","wind_off",3740
"KEN","manufacturing","wind_on",7480
"KEN","oem","biomass",1840.76811594203
"KEN","oem","coal",476.190476190476
"KEN","oem","gas",314.055899908173
"KEN","oem","hydro",190.47619047619
"KEN","oem","nuclear",1113.15135426705
"KEN","oem","oil",314.055899908173
"KEN","oem","solar_csp",708.69986631016
"KEN","oem","solar_pv",2780
"KEN","oem","wind_off",645.161290322581
"KEN","oem","wind_on",645.161290322581
"KEN","refinery","oil",2.95908089832293
"KEN","refinery","trbiofuel",0.300664222521761
"KGZ","construction","biomass",3627.31481481481
"KGZ","construction","coal",2696
"KGZ","construction","gas",1490
"KGZ","construction","hydro",3982.28992709055
"KGZ","construction","nuclear",1693.60795773856
"KGZ","construction","oil",1490
"KGZ","construction","solar_csp",6000
"KGZ","construction","solar_pv",3460
"KGZ","construction","wind_off",1095
"KGZ","construction","wind_on",2190
"KGZ","extraction","coal",57.4164484931171
"KGZ","extraction","gas",11.2289672560616
"KGZ","extraction","nuclear",18.92
"KGZ","extraction","oil",5.32874790925244
"KGZ","manufacturing","biomass",2686.53846153846
"KGZ","manufacturing","coal",1020
"KGZ","manufacturing","gas",1450
"KGZ","manufacturing","hydro",2666.5
"KGZ","manufacturing","nuclear",130
"KGZ","manufacturing","oil",1450
"KGZ","manufacturing","solar_csp",4000
"KGZ","manufacturing","solar_pv",10000
"KGZ","manufacturing","wind_off",3157.5
"KGZ","manufacturing","wind_on",6315
"KGZ","oem","biomass",1840.76811594203
"KGZ","oem","coal",180
"KGZ","oem","gas",140
"KGZ","oem","hydro",428.247321901348
"KGZ","oem","nuclear",2000
"KGZ","oem","oil",140
"KGZ","oem","solar_csp",300
"KGZ","oem","solar_pv",2700
"KGZ","oem","wind_off",360
"KGZ","oem","wind_on",360
"KGZ","refinery","oil",5.13450653428546
"KGZ","refinery","trbiofuel",0.224006731300894
"KHM","construction","biomass",3627.31481481481
"KHM","construction","coal",1645.1272387743
"KHM","construction","gas",2027.50303030303
"KHM","construction","hydro",2765.81433797753
"KHM","construction","nuclear",1693.60795773856
"KHM","construction","oil",2027.50303030303
"KHM","construction","solar_csp",24000
"KHM","construction","solar_pv",8346.71095771549
"KHM","construction","wind_off",1194.93678227515
"KHM","construction","wind_on",2174.86741268727
"KHM","extraction","coal",42.4704040184181
"KHM","extraction","gas",2.41626794258373
"KHM","extraction","nuclear",12.0295555555556
"KHM","extraction","oil",2.41626794258373
"KHM","manufacturing","biomass",2686.53846153846
"KHM","manufacturing","coal",1020
"KHM","manufacturing","gas",1450
"KHM","manufacturing","hydro",2666.5
"KHM","manufacturing","nuclear",130
"KHM","manufacturing","oil",1450
"KHM","manufacturing","solar_csp",4663.79310344828
"KHM","manufacturing","solar_pv",10809.5482295482
"KHM","manufacturing","wind_off",2863.58205953339
"KHM","manufacturing","wind_on",5684.02312599681
"KHM","oem","biomass",3060
"KHM","oem","coal",390.230117132633
"KHM","oem","gas",314.055899908173
"KHM","oem","hydro",296.227036069226
"KHM","oem","nuclear",1113.15135426705
"KHM","oem","oil",314.055899908173
"KHM","oem","solar_csp",2000
"KHM","oem","solar_pv",1498.25724601181
"KHM","oem","wind_off",400
"KHM","oem","wind_on",400
"KHM","refinery","oil",1.81102989648153
"KHM","refinery","trbiofuel",0.275776375162878
"KIR","construction","biomass",1000
"KIR","construction","coal",1240
"KIR","construction","gas",2027.50303030303
"KIR","construction","hydro",1500
"KIR","construction","nuclear",1693.60795773856
"KIR","construction","oil",2027.50303030303
"KIR","construction","solar_csp",9862.93449197861
"KIR","construction","solar_pv",8700
"KIR","construction","wind_off",1100
"KIR","construction","wind_on",2200
"KIR","extraction","coal",4.73793253184075
"KIR","extraction","gas",3.11004784688995
"KIR","extraction","nuclear",5.48
"KIR","extraction","oil",10.198746812803
"KIR","manufacturing","biomass",2686.53846153846
"KIR","manufacturing","coal",1020
"KIR","manufacturing","gas",1450
"KIR","manufacturing","hydro",2666.5
"KIR","manufacturing","nuclear",130
"KIR","manufacturing","oil",1450
"KIR","manufacturing","solar_csp",4663.79310344828
"KIR","manufacturing","solar_pv",10809.5482295482
"KIR","manufacturing","wind_off",2863.58205953339
"KIR","manufacturing","wind_on",5684.02312599681
"KIR","oem","biomass",1000
"KIR","oem","coal",200
"KIR","oem","gas",100
"KIR","oem","hydro",229.806598407281
"KIR","oem","nuclear",1113.15135426705
"KIR","oem","oil",100
"KIR","oem","solar_csp",708.69986631016
"KIR","oem","solar_pv",130
"KIR","oem","wind_off",100
"KIR","oem","wind_on",100
"KIR","refinery","oil",2.95908089832293
"KIR","refinery","trbiofuel",0.401874798401575
"KNA","construction","biomass",3627.31481481481
"KNA","construction","coal",1645.1272387743
"KNA","construction","gas",2027.50303030303
"KNA","construction","hydro",2765.81433797753
"KNA","construction","nuclear",1693.60795773856
"KNA","construction","oil",2027.50303030303
"KNA","construction","solar_csp",9862.93449197861
"KNA","construction","solar_pv",8346.71095771549
"KNA","construction","wind_off",1194.93678227515
"KNA","construction","wind_on",2174.86741268727
"KNA","extraction","coal",64.2336920537982
"KNA","extraction","gas",8.04874660384131
"KNA","extraction","nuclear",12.0295555555556
"KNA","extraction","oil",10.198746812803
"KNA","manufacturing","biomass",2686.53846153846
"KNA","manufacturing","coal",1020
"KNA","manufacturing","gas",1450
"KNA","manufacturing","hydro",2666.5
"KNA","manufacturing","nuclear",130
"KNA","manufacturing","oil",1450
"KNA","manufacturing","solar_csp",4663.79310344828
"KNA","manufacturing","solar_pv",10809.5482295482
"KNA","manufacturing","wind_off",2863.58205953339
"KNA","manufacturing","wind_on",5684.02312599681
"KNA","oem","biomass",1840.76811594203
"KNA","oem","coal",390.230117132633
"KNA","oem","gas",314.055899908173
"KNA","oem","hydro",296.227036069226
"KNA","oem","nuclear",1113.15135426705
"KNA","oem","oil",314.055899908173
"KNA","oem","solar_csp",708.69986631016
"KNA","oem","solar_pv",1498.25724601181
"KNA","oem","wind_off",395.073064032741
"KNA","oem","wind_on",394.891028634402
"KNA","refinery","oil",2.95908089832293
"KNA","refinery","trbiofuel",0.28299301928518
"KOR","construction","biomass",5758.46153846154
"KOR","construction","coal",1725.33333333333
"KOR","construction","gas",1653.54761904762
"KOR","construction","hydro",3949.446
"KOR","construction","nuclear",1200
"KOR","construction","oil",1653.54761904762
"KOR","construction","solar_csp",9132.06734006734
"KOR","construction","solar_pv",10600
"KOR","construction","wind_off",1400
"KOR","construction","wind_on",2800
"KOR","extraction","coal",28.5097589074053
"KOR","extraction","gas",8.07400318979266
"KOR","extraction","nuclear",7.178
"KOR","extraction","oil",13.1320532881868
"KOR","manufacturing","biomass",2650
"KOR","manufacturing","coal",1020
"KOR","manufacturing","gas",1450
"KOR","manufacturing","hydro",2708.25
"KOR","manufacturing","nuclear",130
"KOR","manufacturing","oil",1450
"KOR","manufacturing","solar_csp",4042.30769230769
"KOR","manufacturing","solar_pv",13697.8703703704
"KOR","manufacturing","wind_off",2000.867003367
"KOR","manufacturing","wind_on",4300
"KOR","oem","biomass",2015.71428571429
"KOR","oem","coal",316.995073891626
"KOR","oem","gas",221.632373113855
"KOR","oem","hydro",180.3
"KOR","oem","nuclear",600
"KOR","oem","oil",221.632373113855
"KOR","oem","solar_csp",525.653198653199
"KOR","oem","solar_pv",870
"KOR","oem","wind_off",510
"KOR","oem","wind_on",510
"KOR","refinery","oil",2.10999807924875
"KOR","refinery","trbiofuel",0.219910366112769
"KWT","construction","biomass",3627.31481481481
"KWT","construction","coal",1645.1272387743
"KWT","construction","gas",2361.33333333333
"KWT","construction","hydro",2765.81433797753
"KWT","construction","nuclear",1693.60795773856
"KWT","construction","oil",2361.33333333333
"KWT","construction","solar_csp",5100
"KWT","construction","solar_pv",15400
"KWT","construction","wind_off",375
"KWT","construction","wind_on",750
"KWT","extraction","coal",42.4704040184181
"KWT","extraction","gas",0.92822966507177
"KWT","extraction","nuclear",12.0295555555556
"KWT","extraction","oil",4.68740031897927
"KWT","manufacturing","biomass",2686.53846153846
"KWT","manufacturing","coal",1020
"KWT","manufacturing","gas",1450
"KWT","manufacturing","hydro",2666.5
"KWT","manufacturing","nuclear",130
"KWT","manufacturing","oil",1450
"KWT","manufacturing","solar_csp",5100
"KWT","manufacturing","solar_pv",12600
"KWT","manufacturing","wind_off",1650
"KWT","manufacturing","wind_on",3300
"KWT","oem","biomass",1840.76811594203
"KWT","oem","coal",390.230117132633
"KWT","oem","gas",666.666666666667
"KWT","oem","hydro",296.227036069226
"KWT","oem","nuclear",1113.15135426705
"KWT","oem","oil",666.666666666667
"KWT","oem","solar_csp",500
"KWT","oem","solar_pv",300
"KWT","oem","wind_off",200
"KWT","oem","wind_on",200
"KWT","refinery","oil",1.89443014504771
"KWT","refinery","trbiofuel",0.299595179907446
"LAO","construction","biomass",3627.31481481481
"LAO","construction","coal",1645.1272387743
"LAO","construction","gas",2027.50303030303
"LAO","construction","hydro",2765.81433797753
"LAO","construction","nuclear",1693.60795773856
"LAO","construction","oil",2027.50303030303
"LAO","construction","solar_csp",24000
"LAO","construction","solar_pv",8346.71095771549
"LAO","construction","wind_off",1194.93678227515
"LAO","construction","wind_on",2174.86741268727
"LAO","extraction","coal",42.4704040184181
"LAO","extraction","gas",2.41626794258373
"LAO","extraction","nuclear",12.0295555555556
"LAO","extraction","oil",2.41626794258373
"LAO","manufacturing","biomass",2686.53846153846
"LAO","manufacturing","coal",1020
"LAO","manufacturing","gas",1450
"LAO","manufacturing","hydro",2666.5
"LAO","manufacturing","nuclear",130
"LAO","manufacturing","oil",1450
"LAO","manufacturing","solar_csp",4663.79310344828
"LAO","manufacturing","solar_pv",10809.5482295482
"LAO","manufacturing","wind_off",2863.58205953339
"LAO","manufacturing","wind_on",5684.02312599681
"LAO","oem","biomass",3060
"LAO","oem","coal",390.230117132633
"LAO","oem","gas",314.055899908173
"LAO","oem","hydro",296.227036069226
